文件夹,文件名,分词内容
1029,13.txt,好喜欢杨紫最近活力满满的状态
1029,13.txt,作为一粒紫米只希望我姐永远自由快乐
1029,13.txt,也期待你更多更好的作品
1029,13.txt,期待即将进组的新剧家业
1029,13.txt,期待杨紫李祯
1029,13.txt,#杨紫玟小六#
1029,13.txt,很美很瘦进组很安心
1029,13.txt,别老盯着女明星搞身材焦虑了
1029,13.txt,一个女生除了身材容貌还有很多可以谈
1029,13.txt,就算她是大明星
1029,13.txt,也有更值得的东西传播
1029,13.txt,即将进组
1029,13.txt,我们事业型女强人不会让人失望
1029,13.txt,实在不懂杨紫粉丝的精神状态，上次直播挺好看的，去喷造型师说衣服大了不合身，今天衣服松垮的能装下两个人吹好看
1029,13.txt,杨紫现在从内而外散发着自信舒展，以前说她普女的洗脑包真的是到处飞，而如今更多的人看到了她的表演也认可她的进步，所以真的是作品给了她底气。明明走的实力又不是来比美的，怎么就被架在高台上指责长相呢。再说这也叫普？很健康的纤长笔直的腿，有些人眼睛不好捐了吧。
1029,13.txt,一长条紫🍇，如此可爱，我们没理由不爱。
1029,13.txt,状态很好啊，这么美的杨紫，不敢想象进组家业，李祯会有多美
1029,13.txt,杨紫也把鲨鱼裤穿的很好看~又是可以见到新鲜的小紫幸福的一天诶
1029,13.txt,听枫养乐多的微博视频
1029,13.txt,#杨紫李祯#
1029,13.txt,#杨紫直播#
1029,13.txt,啊啊啊啊好美好瘦，体态好好
1029,13.txt,[爱慕]
1029,13.txt,妥妥的青春活泼美少女
1029,13.txt,哈哈哈哈我就知道这个热搜会有很多【野zhong】对杨紫进行攻击。不是，都2024年了，手段该换了吧？？？？
1029,13.txt,杨紫直播身材状态，，太美了
1029,13.txt,微博视界大会超话
1029,13.txt,来看看黑黑怎么找角度说那不是杨紫的腿
1029,13.txt,现在已知：1球可以是圆的2:模特的腿变形了
1029,13.txt,后续我在探再报
1029,13.txt,线下状态也很好，又瘦又白！
1029,13.txt,青春女高，又瘦又高，还自个儿偷偷的可爱
1029,13.txt,粉粉嫩嫩的乖宝
1029,13.txt,简直不要太古灵精怪了
1029,13.txt,杨紫｜小夭｜李祯｜黄瀛子｜麦承欢｜何惟芳
1029,13.txt,我要是能有我紫这自律
1029,13.txt,我早就瘦到理想体重了实现理想人生了
1029,13.txt,她是真的很热爱她的事业
1029,13.txt,希望她一直开心快乐做自己喜欢的事就好(｡•̀ᴗ-)ok小紫米支持✌🏻
1029,13.txt,杨紫状态非常好，家业也要进组了，要事业有事业，要商业有商业，别人再跳脚有什么用，毕竟今年代言多多，好事多多。
1029,13.txt,这写个实时里的yxh谁家养的啊，这么关心杨紫，杨紫没吃你家大米，反而你们没她可能kpi要不保了，这种靠黑别人挣钱的套路是不是有点太没底线了。
1029,13.txt,每次杨紫宣代言
1029,13.txt,...展开
1029,13.txt,可是杨紫有《家有儿女》《欢乐颂》《香蜜》《长相思》《亲爱的热爱的》《沉香如屑》《承欢记》这么多代表作，本身就已经超过百分之99的同期演员了。演员的本职工作是演戏，如果连代表作都拿不出的话，确实只能在别人风光漂亮的词条下面跳脚了，当然如果跳脚的是毯星的话当我没说
1029,13.txt,问，杨紫有没有用瘦腿特效？这可太瘦了？？
1029,13.txt,主持人说杨紫状态真的很好，不过听说杨紫还在为新戏《家业》做准备，想更瘦一些，其实已经很瘦了很瘦了…
1029,13.txt,杨紫，请问古堡的小女孩伫立在宽阔庭院的时候，是否在想，此刻如果有点何惟芳种的牡丹花来装点，会不会更好呢？
1029,13.txt,小泡星Q的微博视频
1029,13.txt,好看的，啥时候进组啊，想看剧！
1029,13.txt,今天同事跟我安利了杨紫代言的鲨鱼裤！她说：直播间买两条送礼品的然后我就跟她拼单了！
1029,13.txt,！嗯～看了直播间她的状态，真的漂亮！谈吐举止优雅风趣！
1029,13.txt,直播穿得啥呀这，真要命！身材状态没得说，胸大腰细腿长，是30+女人最好的状态
1029,13.txt,【杨紫长相思
1029,13.txt,杨紫小夭
1029,13.txt,杨紫玟小六
1029,13.txt,杨紫国色芳华
1029,13.txt,杨紫何惟芳
1029,13.txt,杨紫青簪行
1029,13.txt,杨紫黄梓瑕
1029,13.txt,杨紫猎毒
1029,13.txt,杨紫骆佳
1029,13.txt,杨紫家业
1029,13.txt,杨紫李祯】
1029,13.txt,不要太漂亮了哦，又瘦又高
1029,13.txt,，皮肤状态超好，太喜欢了
1029,13.txt,今天是10月30日，星期三，农历九月廿八，早安！我们要习惯任何人的忽冷忽热，也要看淡任何人的渐行渐远。生活应该是被热爱的人和事填满。让来的人来，让去的人去，顺其自然，才是对生活最大的成全！悄悄问一声:小米15发布会你们看了吗？
1029,13.txt,#豪咪cp官宣#
1029,13.txt,#郭艾伦哭了#
1029,13.txt,天呢
1029,13.txt,很瘦很美安心进组
1029,13.txt,挺好的啊，我看到有些说拉腿的，挺离谱的，旁边不是有主持人吗，主持人不是挺正常的吗
1029,13.txt,杨紫的身材棒棒哒，腿又细又长
1029,13.txt,优秀国民演员、爆剧扛剧🌸杨紫的新剧《家业》开拍在即
1029,13.txt,期待电视剧《青簪行》、《国色芳华》，电影《猎毒》《转念花开》和观众早日见面
1029,13.txt,腾讯视频《长相思第一季》继续冲集
1029,13.txt,卧槽这也太瘦
1029,13.txt,活力满满，青春靓丽
1029,13.txt,杨紫状态真的很好，腿又细又直还很长！真的好美！这状态绝了，越来越期待李祯了
1029,13.txt,榜姐每日话题超话
1029,13.txt,虽然有一些不同声音，但这并不影响大家对杨紫的整体评价。我们应该关注她的努力和成就，而不是过分纠结于一些细节
1029,13.txt,妈呀怎么这么瘦
1029,13.txt,杨紫在时尚杂志大片中的表现也可圈可点，她坚持内心的方向，不受外界定义的影响，这种坚定的态度让她在演艺道路上不断前进，也赢得了更多人的喜爱。
1029,13.txt,周三领取福袋哦！劳模家业进组倒计时了，微博世界大会还能看一次新鲜紫！想看国色芳华的心情溢出屏幕了，何惟芳开启全新一天早安
1029,13.txt,卿本酱紫的微博视频
1029,13.txt,网友们对杨紫的称赞不仅限于她的外表，还包括她积极的生活态度和对工作的认真负责。
1029,13.txt,新浪娱乐超话
1029,13.txt,杨紫的身材状态在直播中确实令人惊艳，她的美丽和苗条得到了观众的认可。这也证明了她在身材管理方面的努力和自律
1029,13.txt,看起来好小一只呀
1029,13.txt,可爱
1029,12.txt,#放狠话家里人死了先臭着领导道歉#
1029,12.txt,这种人家里是绝户吗？
1029,12.txt,？这是说啥呢？
1029,12.txt,祸从口出
1029,12.txt,回旋镖迟早扎到自己身上
1029,12.txt,看等你家里人去世了还是不是先忙工作
1029,12.txt,这领导是把自己家里的尸体都吃了？
1029,12.txt,不然怎么说出这么恶臭的话
1029,12.txt,别表面道歉，背地找爆/料人麻烦穿小鞋就行，说话这么恶毒只让道个歉也是蛮无语的🤷‍♀️
1029,12.txt,这样缺德的领导，如果处置只止步于口头“道歉”，那就太缺德了…
1029,12.txt,#领导放狠话家里人死了先臭着#
1029,12.txt,没发酵的话会道歉吗？道歉有用的话要👮🏻‍♂️干嘛
1029,12.txt,说实话，能讲出这种话的人…人品大概率不行
1029,12.txt,之所以道歉也是因为上热搜闹大了而已
1029,12.txt,遇上这种领导也是倒霉
1029,12.txt,如果事情不发酵的话会道歉吗？我不信。别道完歉再到工作上给人穿小鞋
1029,12.txt,能说出这话的也不是啥好人，如果事情没有发酵出来，估计也不会道歉吧，感觉就是因为舆论然后迫不得已出来道歉而已
1029,12.txt,道歉而已，谁知道是不是真心的，就不知道事后会不会找爆料的员工麻烦
1029,12.txt,si者为大在他这里不存在是吧，他家人不寒心吗
1029,12.txt,这样的领导其实真不属于少数，各有各的奇葩各有各的阴暗。
1029,12.txt,说明这个领导的责任心上进心太强了，工作已经超越了一些。官杀影响过大，就没有自我了，人就成了冰冷的机器，失去了人性。满脑子都是工作，跟机器人差不多，但还是会克，因为官杀就是暴力，不服就打到你服。
1029,12.txt,肯定不是真心啊，你能相信一个坏人一夜之间醒悟做好人吗？事后就是穿小鞋啊
1029,12.txt,做为领导他说怎么说出这么冰冷的话！！！道歉了，他真的会醒悟吗？
1029,12.txt,当时我就震惊了！这种毫无人性的狠话出自项目工程领导之口，令人震惊和愤怒！如此冷血无情，完全漠视员工的基本人权和尊严，将工作置于人性之上，简直是道德的沦丧。一个好的领导应以人为本，懂得尊重与关怀。这样的言论不仅伤害了员工，也损害了企业形象。相关部门必须严
1029,12.txt,...展开
1029,12.txt,自己听听说的叫人话吗？还领导呢！要不然你先给大家做个示范？
1029,12.txt,让我想起了我的傻缺前领导，每天整组的工作我做一大半，然后我就只是想按时下班，她天天啰嗦，跟我说老人病了请护工，孩子没人接放晚托…果断辞职，工作满大街都是，我又不是卖身！
1029,12.txt,这种领导真的多，只不过有的是用阴阳怪气
1029,12.txt,想起去年请假那个“你老丈人s
1029,12.txt,i了，该你什么事”
1029,12.txt,现在的打工人太不容易了，感觉爆截图的员工在这个公司可能待不久了，哎
1029,12.txt,[开摆]
1029,12.txt,这种领导真的多，只不过有的是用阴阳怪气，他还觉得自己很有领导风范呢，这些人发信息还特别喜欢发问号感叹号之类的标点符号。
1029,12.txt,道歉有用的话，需要()干嘛呢？现在道歉了，谁知道之后会不会报复？？？
1029,12.txt,说几句话道歉就完事了？
1029,12.txt,指不定在背后怎么蛐蛐大家多管闲事呢！！！
1029,12.txt,相关的员工之后不会被针对吧……
1029,12.txt,如果一个企业放任这种领导如此言论的话，那么这个企业药丸。
1029,12.txt,我们遇到很多企业，无论是锅企🐑企还是大小微型民企，都会在发展过程中注重企业文化熏陶。
1029,12.txt,企业文化中最重要的一点就是以人为本，除了对人的职业发展，个人的人品和企业的基调也很重要。
1029,12.txt,中层管理者
1029,12.txt,几句道歉就完了的话，之后大概率还会报复这个流出去图片的员工
1029,12.txt,建议跟进监督一下
1029,12.txt,一时之间不知道上这破班是为了什么
1029,12.txt,真有职业道德职业素养就不会说出这种话了
1029,12.txt,把心里想的脱口而出了
1029,12.txt,丧假是员工该有的假
1029,12.txt,不仅没有人性还犯法
1029,12.txt,道歉恐怕也是被逼无奈吧
1029,12.txt,后台够大呀，当官的有恃无恐，这肯定不是第一次耍官威
1029,12.txt,这人是不是家里户口本就一个人
1029,12.txt,把员工当成了纯粹的“工具人”，没有感情，没有生活，甚至连最基本的人道权利都被剥夺了。员工不是工具，用高压政策只会让人离心离德。尊重员工、理解员工的生活需求才能得人心。
1029,12.txt,这只是职场霸凌的冰山一角罢了！说实话，能讲出这种话的人，能诅咒别人家人的人，人品大概率是不行的。他之所以道歉，也是怕上热搜影响自己的前程罢了！试想一下，如果事情没发酵出来，他还会道歉吗？如果可以，请尽量远离这种人。
1029,12.txt,能说出这种话的内心得阴暗成什么样
1029,12.txt,见识过各种特别把自己当回事、又特别不把别人当人的玩意儿。
1029,12.txt,小人得志的那种猖狂，简直忘了人都是会死的。
1029,12.txt,拉去你家门口放着好不好啊，毫无人性，是个人都说不出这种话
1029,12.txt,改不了，放心吧。几乎所有因为舆情爆发而道歉的当事人，都是为了保护私欲而被迫低头。
1029,12.txt,如果他在公司风生水起，反而说明这不是他一个人的问题，而是整家公司的文化。
1029,12.txt,发给他父母看怎么养出这种冷血的儿子来，发给他老婆看怎么嫁的是这种无情的人，发给他孩子看原来自己父亲这么不是人。
1029,12.txt,有一种说法，我嗤之以鼻：与其孩子进入社会让别人欺负，不如在家我自己欺负了，这样他进入社会，就会觉得这都不是事。
1029,12.txt,就简直是，放屁，逻辑不通。
1029,12.txt,代入这种人的孩子想一想，人生简直不要太悲惨，小时候被父母欺负，而且这种父母还一副我是为你好的态度，他没法反驳。
1029,12.txt,同时因为他长着一张被欺
1029,12.txt,我这个粗人不会说话，这个领导户口本只有一页吧？
1029,12.txt,#家里死人先臭着领导如此狂言尽显无知#
1029,12.txt,这种素质又低又狂妄的人
1029,12.txt,估计也不是什么好领导
1029,12.txt,如果有些十万火急的事隔自己身上呢
1029,12.txt,那你也不用管
1029,12.txt,先臭着
1029,12.txt,我吃瓜以为是恶搞，结果是真的
1029,12.txt,这样的领导不是啥好人
1029,12.txt,道歉而已，谁知道是不是真心的，就不知道事后会不会找爆料的员工麻烦。
